Metric,Value
compression_ratio,1.029723991507431
average,1.01256
median,1.0
std_dev,0.10252
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.1
graph_type,unweighted
graph_seed,908618
