Metric,Value
compression_ratio,9.928730512249443
average,1.81485
median,2.0
std_dev,0.40065
mode,2.0
max,3.0
alpha,15
vertex_count,100
edge_probability,0.9
graph_type,unweighted
graph_seed,963208
