Metric,Value
compression_ratio,9.773127753303966
average,1.80485
median,2.0
std_dev,0.39683
mode,2.0
max,3.0
alpha,15
vertex_count,100
edge_probability,0.9
graph_type,unweighted
graph_seed,464120
