Metric,Value
compression_ratio,3.6026365348399247
average,1.3701
median,1.0
std_dev,0.5594
mode,1.0
max,3.0
alpha,35
vertex_count,100
edge_probability,0.4
graph_type,unweighted
graph_seed,876610
