Metric,Value
compression_ratio,6.142857142857143
average,1.63922
median,1.5
std_dev,0.64927
mode,1.5
max,5.0
alpha,25
vertex_count,250
edge_probability,0.15
graph_type,unweighted
graph_seed,927452
