Metric,Value
compression_ratio,31.73982300884956
average,1.91864
median,2.0
std_dev,0.40168
mode,2.0
max,3.0
alpha,7
vertex_count,200
edge_probability,0.9
graph_type,unweighted
graph_seed,686797
