Metric,Value
compression_ratio,1.116780045351474
average,1.08408
median,1.0
std_dev,0.27751
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.8
graph_type,unweighted
graph_seed,275114
