Metric,Value
compression_ratio,2.374269005847953
average,1.36053
median,1.5
std_dev,0.48166
mode,1.0
max,4.0
alpha,35
vertex_count,200
edge_probability,0.1
graph_type,unweighted
graph_seed,570243
