Metric,Value
compression_ratio,2.62193698949825
average,1.30242
median,1.0
std_dev,0.49937
mode,1.0
max,4.0
alpha,49
vertex_count,150
edge_probability,0.2
graph_type,unweighted
graph_seed,845741
