Metric,Value
compression_ratio,1.3018867924528301
average,1.16316
median,1.0
std_dev,0.43494
mode,1.0
max,3.0
alpha,15
vertex_count,20
edge_probability,0.4
graph_type,unweighted
graph_seed,666641
