Metric,Value
compression_ratio,1.1372093023255814
average,1.05835
median,1.0
std_dev,0.20259
mode,1.0
max,4.0
alpha,5
vertex_count,200
edge_probability,0.05
graph_type,unweighted
graph_seed,282101
