Metric,Value
compression_ratio,6.1332099907493065
average,1.57599
median,1.5
std_dev,0.60046
mode,1.5
max,4.0
alpha,15
vertex_count,300
edge_probability,0.15
graph_type,unweighted
graph_seed,892196
