Metric,Value
compression_ratio,1.9361022364217253
average,1.24939
median,1.0
std_dev,0.44314
mode,1.0
max,3.0
alpha,35
vertex_count,50
edge_probability,0.5
graph_type,unweighted
graph_seed,384181
