Metric,Value
compression_ratio,1.0606060606060606
average,1.03947
median,1.0
std_dev,0.21709
mode,1.0
max,3.0
alpha,35
vertex_count,20
edge_probability,0.5
graph_type,unweighted
graph_seed,304157
