Metric,Value
compression_ratio,1.0913123844731978
average,1.01671
median,1.0
std_dev,0.12847
mode,1.0
max,3.0
alpha,3
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,915709
