Metric,Value
compression_ratio,8.269335759781619
average,1.57085
median,1.5
std_dev,0.6387
mode,1.5
max,4.0
alpha,15
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,619295
