Metric,Value
compression_ratio,10.224256292906178
average,1.73074
median,2.0
std_dev,0.46045
mode,2.0
max,3.0
alpha,25
vertex_count,150
edge_probability,0.8
graph_type,unweighted
graph_seed,760712
