Metric,Value
compression_ratio,2.031045751633987
average,1.21545
median,1.0
std_dev,0.43957
mode,1.0
max,3.0
alpha,49
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,299411
