Metric,Value
compression_ratio,4.466867469879518
average,1.47303
median,1.0
std_dev,0.50884
mode,1.0
max,3.0
alpha,35
vertex_count,100
edge_probability,0.6
graph_type,unweighted
graph_seed,931405
