Metric,Value
compression_ratio,3.5636070853462156
average,1.42101
median,1.5
std_dev,0.56691
mode,1.0
max,4.0
alpha,35
vertex_count,150
edge_probability,0.2
graph_type,unweighted
graph_seed,770790
