Metric,Value
compression_ratio,10.62330623306233
average,1.67153
median,1.5
std_dev,0.70692
mode,1.5
max,5.0
alpha,15
vertex_count,250
edge_probability,0.25
graph_type,unweighted
graph_seed,709563
