Metric,Value
compression_ratio,1.4448705656759349
average,1.16109
median,1.0
std_dev,0.34091
mode,1.0
max,4.0
alpha,35
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,925130
