Metric,Value
compression_ratio,1.093477312390925
average,1.07669
median,1.0
std_dev,0.2661
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.9
graph_type,unweighted
graph_seed,483832
