Metric,Value
compression_ratio,12.411895250776743
average,1.82606
median,2.0
std_dev,0.37906
mode,2.0
max,2.0
alpha,35
vertex_count,250
edge_probability,0.9
graph_type,unweighted
graph_seed,252067
