Metric,Value
compression_ratio,1.963310580204778
average,1.29392
median,1.0
std_dev,0.44269
mode,1.0
max,5.0
alpha,25
vertex_count,300
edge_probability,0.05
graph_type,unweighted
graph_seed,50888
