Metric,Value
compression_ratio,1.0833333333333333
average,1.05789
median,1.0
std_dev,0.23354
mode,1.0
max,2.0
alpha,3
vertex_count,20
edge_probability,0.7
graph_type,unweighted
graph_seed,891648
