Metric,Value
compression_ratio,1.3116883116883118
average,1.14474
median,1.0
std_dev,0.37536
mode,1.0
max,3.0
alpha,25
vertex_count,20
edge_probability,0.5
graph_type,unweighted
graph_seed,998747
