Metric,Value
compression_ratio,3.0382513661202184
average,1.47123
median,1.5
std_dev,0.57674
mode,1.5
max,4.0
alpha,25
vertex_count,150
edge_probability,0.15
graph_type,unweighted
graph_seed,231291
