Metric,Value
compression_ratio,1.2803030303030303
average,1.19474
median,1.0
std_dev,0.396
mode,1.0
max,2.0
alpha,35
vertex_count,20
edge_probability,0.9
graph_type,unweighted
graph_seed,53470
