Metric,Value
compression_ratio,1.1226993865030674
average,1.09796
median,1.0
std_dev,0.29726
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.9
graph_type,unweighted
graph_seed,329002
