Metric,Value
compression_ratio,13.316230883078441
average,1.56828
median,2.0
std_dev,0.51075
mode,2.0
max,3.0
alpha,35
vertex_count,300
edge_probability,0.6
graph_type,unweighted
graph_seed,957345
