Metric,Value
compression_ratio,1.0892296546727844
average,1.01651
median,1.0
std_dev,0.12736
mode,1.0
max,2.0
alpha,3
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,429543
