Metric,Value
compression_ratio,14.451936872309899
average,1.83902
median,2.0
std_dev,0.36752
mode,2.0
max,2.0
alpha,15
vertex_count,150
edge_probability,0.9
graph_type,unweighted
graph_seed,613088
