Metric,Value
compression_ratio,4.059782608695652
average,1.44101
median,1.0
std_dev,0.61122
mode,1.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.3
graph_type,unweighted
graph_seed,464926
