Metric,Value
compression_ratio,1.115824357912179
average,1.03117
median,1.0
std_dev,0.17378
mode,1.0
max,2.0
alpha,3
vertex_count,300
edge_probability,0.3
graph_type,unweighted
graph_seed,40109
