Metric,Value
compression_ratio,1.3506825938566553
average,1.12434
median,1.0
std_dev,0.29564
mode,1.0
max,4.0
alpha,49
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,350254
