Metric,Value
compression_ratio,1.1584158415841583
average,1.08947
median,1.0
std_dev,0.30331
mode,1.0
max,3.0
alpha,3
vertex_count,20
edge_probability,0.6
graph_type,unweighted
graph_seed,365240
