Metric,Value
compression_ratio,12.460306406685238
average,1.57487
median,1.5
std_dev,0.66382
mode,1.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,537114
