Metric,Value
compression_ratio,1.1462882096069869
average,1.05631
median,1.0
std_dev,0.2009
mode,1.0
max,4.0
alpha,5
vertex_count,200
edge_probability,0.05
graph_type,unweighted
graph_seed,778277
