Metric,Value
compression_ratio,1.9074074074074074
average,1.31306
median,1.0
std_dev,0.52348
mode,1.0
max,4.0
alpha,5
vertex_count,50
edge_probability,0.25
graph_type,unweighted
graph_seed,322287
