Metric,Value
compression_ratio,1.1732191229226152
average,1.11889
median,1.0
std_dev,0.32366
mode,1.0
max,2.0
alpha,3
vertex_count,200
edge_probability,0.8
graph_type,unweighted
graph_seed,693088
