Metric,Value
compression_ratio,7.585836909871245
average,1.82389
median,2.0
std_dev,0.38091
mode,2.0
max,2.0
alpha,35
vertex_count,150
edge_probability,0.95
graph_type,unweighted
graph_seed,847466
