Metric,Value
compression_ratio,1.1258457374830853
average,1.05636
median,1.0
std_dev,0.23062
mode,1.0
max,2.0
alpha,3
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,93442
