Metric,Value
compression_ratio,16.393728222996515
average,1.90071
median,2.0
std_dev,0.32488
mode,2.0
max,3.0
alpha,7
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,757834
