Metric,Value
compression_ratio,1.2235576923076923
average,1.09953
median,1.0
std_dev,0.29083
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.1
graph_type,unweighted
graph_seed,257116
