Metric,Value
compression_ratio,22.848946986201888
average,1.76407
median,2.0
std_dev,0.56935
mode,2.0
max,4.0
alpha,5
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,486768
