Metric,Value
compression_ratio,22.506775067750677
average,1.80946
median,2.0
std_dev,0.48029
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.8
graph_type,unweighted
graph_seed,248471
