Metric,Value
compression_ratio,6.17720207253886
average,1.44754
median,1.0
std_dev,0.60961
mode,1.0
max,4.0
alpha,35
vertex_count,200
edge_probability,0.3
graph_type,unweighted
graph_seed,895853
