Metric,Value
compression_ratio,1.8793103448275863
average,1.38684
median,1.0
std_dev,0.60183
mode,1.0
max,3.0
alpha,15
vertex_count,20
edge_probability,0.5
graph_type,unweighted
graph_seed,831032
