Metric,Value
compression_ratio,1.1281246226301171
average,1.03409
median,1.0
std_dev,0.18146
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.3
graph_type,unweighted
graph_seed,533486
