Metric,Value
compression_ratio,1.0545454545454545
average,1.02844
median,1.0
std_dev,0.15615
mode,1.0
max,3.0
alpha,3
vertex_count,50
edge_probability,0.2
graph_type,unweighted
graph_seed,556708
