Metric,Value
compression_ratio,1.0357142857142858
average,1.01842
median,1.0
std_dev,0.1652
mode,1.0
max,3.0
alpha,3
vertex_count,20
edge_probability,0.1
graph_type,unweighted
graph_seed,402228
