Metric,Value
compression_ratio,8.24597364568082
average,1.5243
median,1.0
std_dev,0.5856
mode,1.0
max,3.0
alpha,25
vertex_count,150
edge_probability,0.5
graph_type,unweighted
graph_seed,599067
