Metric,Value
compression_ratio,4.7421383647798745
average,1.6951
median,1.5
std_dev,0.69803
mode,1.0
max,4.0
alpha,5
vertex_count,50
edge_probability,0.6
graph_type,unweighted
graph_seed,102510
