Metric,Value
compression_ratio,1.1762870514820594
average,1.06067
median,1.0
std_dev,0.23873
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.4
graph_type,unweighted
graph_seed,662109
