Metric,Value
compression_ratio,1.2292837078651686
average,1.13192
median,1.0
std_dev,0.3384
mode,1.0
max,2.0
alpha,3
vertex_count,100
edge_probability,0.7
graph_type,unweighted
graph_seed,126347
