Metric,Value
compression_ratio,4.27972027972028
average,1.59808
median,1.5
std_dev,0.69944
mode,1.5
max,4.0
alpha,15
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,145163
