Metric,Value
compression_ratio,4.913959613696225
average,1.36119
median,1.0
std_dev,0.54118
mode,1.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.25
graph_type,unweighted
graph_seed,592103
