Metric,Value
compression_ratio,1.6296296296296295
average,1.35789
median,1.0
std_dev,0.47938
mode,1.0
max,2.0
alpha,25
vertex_count,20
edge_probability,0.9
graph_type,unweighted
graph_seed,305908
