Metric,Value
compression_ratio,1.7502175805047868
average,1.23128
median,1.0
std_dev,0.38348
mode,1.0
max,4.0
alpha,7
vertex_count,200
edge_probability,0.1
graph_type,unweighted
graph_seed,602726
