Metric,Value
compression_ratio,1.0384615384615385
average,1.059
median,1.0
std_dev,0.27274
mode,1.0
max,4.0
alpha,7
vertex_count,20
edge_probability,0.15
graph_type,unweighted
graph_seed,711123
