Metric,Value
compression_ratio,21.204787234042552
average,1.85123
median,2.0
std_dev,0.52571
mode,2.0
max,3.0
alpha,5
vertex_count,200
edge_probability,0.8
graph_type,unweighted
graph_seed,449717
