Metric,Value
compression_ratio,6.358208955223881
average,1.70857
median,2.0
std_dev,0.61774
mode,2.0
max,4.0
alpha,7
vertex_count,50
edge_probability,0.7
graph_type,unweighted
graph_seed,335204
