Metric,Value
compression_ratio,2.585168018539977
average,1.25769
median,1.0
std_dev,0.43905
mode,1.0
max,4.0
alpha,5
vertex_count,300
edge_probability,0.15
graph_type,unweighted
graph_seed,466837
